sentence,label,sentiment score
"21
ECONOMIC, PRICE AND FINANCIAL SYSTEM STABILITY, OUTLOOK AND POLICIES
1Fiscal Sector developments  
The Government initiated major fiscal 
reforms to address fiscal sector vulnerabilities, 
while taking measures to restructure public debt aimed at ensuring debt sustainability over the medium term.",Very Positive,0.871163835812272
"The budgetary estimates 
presented in the Budget 2022 were proved 
unachievable, due to low revenue collection during the first half of 2022 and expenditure overruns owing to high domestic interest rates and inflation.",Very Positive,0.8768169284651802
"The Government implemented an array of fiscal consolidation measures since April 2022 and obtained Parliamentary approval for an Interim Budget 2022 in September 2022, aimed at strengthening revenue enhancement measures and fiscal consolidation efforts.",Positive,0.6106686931301891
"Supported by the revenue enhancement measures implemented in 2022 and the elevated price level in the economy, government revenue recorded a year-on-year growth of 35.8 per cent to Rs.",Very Negative,0.17868354102963424
"1,979.2 billion in 2022.",Negative,0.38004896754902606
"However, owing to the substantial increase of nominal GDP with a large deflator, government revenue as a percentage of GDP fell to 8.2 per cent in 2022 from 8.3 per cent in 2021.",Negative,0.3603541279598881
"Increased  
revenue mobilisation from income taxes, Value Added Tax (VAT), Ports and Airports Development Levy (PAL), and excise duties on liquor and cigarettes contributed to the nominal growth in government tax revenue.",Very Negative,0.0056030009151203375
"However, revenue collection from import duty, Special Commodity Levy (SCL), and CESS declined during 2022, reflecting the impact of moderation of import expenditure.",Very Negative,0.1791155409152978
"Meantime, collection from non tax revenue increased on account of higher fees and charges, and profits distributed by the Central Bank based on annual financial statements of 2021.",Negative,0.24288147492191703
The implementation of several revenue enhancement measures during the second half of 2022 and in early 2023 is expected to deliver its full impact during 2023.,Positive,0.7303389410412594
"On the other hand, government expenditure and net lending, in nominal terms, increased by 27.0 per cent,  
year-on-year, in 2022, despite the Government’s 
expenditure rationalisation measures.",Very Negative,0.003481464421064784
"However, 
with the notable nominal GDP growth, government expenditure, as a percentage of GDP, decreased 
to 18.5 per cent in 2022 from 20.0 per cent in the 
previous year.",Negative,0.3589186920153352
"Higher expenditure on account of domestic interest payments, salaries and wages, and subsidies and transfers contributed to the 
increase in recurrent expenditure.",Neutral,0.5749083111225539
"Simultaneously, 
capital expenditure and net lending also registered a year-on-year growth of 23.1 per cent, especially 
on account of lending to the Ceylon Petroleum 
Corporation (CPC), through the Indian Credit Line, to import fuel, and the lending to SOE using the 
funding from the World Bank to import fertiliser 
and liquified petroleum (LP) gas.",Negative,0.2326724859832523
"Accordingly, the overall fiscal deficit in nominal terms widened to Rs.",Positive,0.647618027211737
"2,460.0 billion in 2022, from Rs.",Neutral,0.43504280262501227
"2,057.9 billion 
in the previous year.",Very Negative,0.16714628316343894
"As a percentage of GDP, the 
fiscal deficit declined from 11.7 per cent in 2021 to 10.2 per cent in 2022 owing to the notable growth 
in nominal GDP.",Neutral,0.5891713070071143
"The current account deficit, which 
reflects the dissavings of the Government, declined from 7.3 per cent of GDP (Rs.",Positive,0.606127478511423
"1,290.4 billion) in 
2021 to 6.4 per cent of GDP (Rs.",Very Positive,0.9595071623129426
"1,540.4 billion) Figure 1.8
Summary of Fiscal Sector Performance
(as a percentage of GDP)
Source:  Ministry of Finance, Economic
             Stabilisation and National PoliciesTotal Revenue Recurrent Expenditure
Current Account Balance
(Right Axis)Primary Balance (Right Axis) Overall Fiscal Balance(Right Axis)Capital Expenditure
and Net Lending036121518
03691215182124
-14-12-10-6
-8-4-202
2018 2019 2020 2021 2022 Prov.",Positive,0.6345415983566374
Per centPer cent02,Negative,0.3444250918967031
"22
CENTRAL BANK OF SRI LANKA  | ANNUAL REPORT 2022
1in 2022.",Positive,0.6004997677990486
"Meanwhile, the primary deficit narrowed 
both in GDP and nominal terms, from 5.7 per cent of GDP (Rs 1,009.5 billion) in 2021 to 3.7 per cent of GDP (Rs.",Negative,0.37087836036780586
"894.8 billion) in 2022, reflecting the impact of fiscal consolidation measures.",Very Negative,0.1705117233413338
"restrained foreign financing, that reflected 
the impact of adverse sovereign credit ratings and the announcement of debt standstill, compelled the Government to rely mainly on domestic financing sources, especially the banking sector to finance the budget deficit during 2022.",Neutral,0.5837823584986258
"Accordingly, during 2022, net 
financing through domestic sources amounted 
to 82.7 per cent of the total financing (8.4 per 
cent of GDP), compared to 100.7 per cent of the 
total financing (11.8 per cent of GDP) in 2021.",Very Positive,0.8272392104946023
"The Central Bank continued to be the largest financing source to the Government, recording a net financing of Rs.",Positive,0.6668128256830517
"1,338.4 billion in 2022, owing to its direct subscription at Treasury bills auctions, amidst subdued market appetite for government securities, and direct issuances of Treasury bills to the Central Bank.",Neutral,0.4466539596596655
Net foreign financing amounted to Rs.,Negative,0.28826267389290494
424.8 billion (1.8 per cent of GDP) during 2022 due to the receipt of multilateral and bilateral funding for lessening the hardships of the public caused by the economic crisis.,Negative,0.3994596833382814
"In 2021, foreign financing recorded a net repayment of Rs.",Negative,0.3578988055391905
13.9 billion (0.1 per cent of GDP).,Neutral,0.45112603433191434
"Meanwhile, with the Parliamentary approval, the limit of Treasury bills stock was increased from Rs.",Neutral,0.46746606688246783
"3,000 billion to  
Rs.",Very Positive,0.8486357133408489
"4,000 billion in June 2022, and in view of the rising borrowing requirement in face value terms due to high market interest rates, this limit was further raised to Rs.",Very Positive,0.915768244234622
"5,000 billion in November 2022.",Negative,0.22186483342749252
"The outstanding central government debt 
increased from rs.",Neutral,0.4526404048579792
"17,614.2 billion (100.1 per cent of GdP) by end 2021 to rs.",Positive,0.7743931461407804
"27,492.0 
billion (113.8 per cent of GdP) by end 2022.",Neutral,0.509386102957587
"This reflected the impact of a large budget deficit, parity 
loss due to the sharp depreciation of the exchange rate, and reclassification of selected debt liabilities 
under central government debt that were previously 
recorded under State Owned Business Enterprises 
(SOBE).",Negative,0.3914970709728026
"In nominal terms, domestic debt and foreign debt increased by 35.5 per cent and 91.2 per cent, respectively, by end 2022.",Negative,0.2692939282029889
"While the share of Treasury bonds continued to dominate the 
composition of domestic debt stock with a share of 
57.9 per cent by end 2022, compared to 62.8 per cent by end 2021, less market appetite for longer tenure government securities and speculation over the possibility of domestic debt restructuring resulted in a substantial increase in the stock of Treasury bills to Rs.",Negative,0.2776125546554761
